,RunId,iteration,Step,pheromone_decay,food_decay,temperature,size,seed,AgentID,food_deposited
469,46,0,2000,0.75,1.0,2.25,30,1,10,0
470,47,0,2000,0.75,1.0,2.25,30,2,1,0
471,47,0,2000,0.75,1.0,2.25,30,2,2,0
472,47,0,2000,0.75,1.0,2.25,30,2,3,0
473,47,0,2000,0.75,1.0,2.25,30,2,4,0
474,47,0,2000,0.75,1.0,2.25,30,2,5,0
475,47,0,2000,0.75,1.0,2.25,30,2,6,0
476,47,0,2000,0.75,1.0,2.25,30,2,7,0
477,47,0,2000,0.75,1.0,2.25,30,2,8,0
478,47,0,2000,0.75,1.0,2.25,30,2,9,0
479,47,0,2000,0.75,1.0,2.25,30,2,10,0
480,48,0,2000,0.75,1.0,3.0,30,1,1,0
481,48,0,2000,0.75,1.0,3.0,30,1,2,0
482,48,0,2000,0.75,1.0,3.0,30,1,3,0
483,48,0,2000,0.75,1.0,3.0,30,1,4,0
484,48,0,2000,0.75,1.0,3.0,30,1,5,0
485,48,0,2000,0.75,1.0,3.0,30,1,6,1
486,48,0,2000,0.75,1.0,3.0,30,1,7,0
487,48,0,2000,0.75,1.0,3.0,30,1,8,0
488,48,0,2000,0.75,1.0,3.0,30,1,9,0
489,48,0,2000,0.75,1.0,3.0,30,1,10,0
490,49,0,2000,0.75,1.0,3.0,30,2,1,0
491,49,0,2000,0.75,1.0,3.0,30,2,2,0
492,49,0,2000,0.75,1.0,3.0,30,2,3,0
493,49,0,2000,0.75,1.0,3.0,30,2,4,0
494,49,0,2000,0.75,1.0,3.0,30,2,5,0
495,49,0,2000,0.75,1.0,3.0,30,2,6,0
496,49,0,2000,0.75,1.0,3.0,30,2,7,0
497,49,0,2000,0.75,1.0,3.0,30,2,8,0
498,49,0,2000,0.75,1.0,3.0,30,2,9,0
499,49,0,2000,0.75,1.0,3.0,30,2,10,0
500,50,0,2000,0.8125,0.75,0.0,30,1,1,0
501,50,0,2000,0.8125,0.75,0.0,30,1,2,0
502,50,0,2000,0.8125,0.75,0.0,30,1,3,0
503,50,0,2000,0.8125,0.75,0.0,30,1,4,0
504,50,0,2000,0.8125,0.75,0.0,30,1,5,10
505,50,0,2000,0.8125,0.75,0.0,30,1,6,11
506,50,0,2000,0.8125,0.75,0.0,30,1,7,0
507,50,0,2000,0.8125,0.75,0.0,30,1,8,0
508,50,0,2000,0.8125,0.75,0.0,30,1,9,0
509,50,0,2000,0.8125,0.75,0.0,30,1,10,0
510,51,0,2000,0.8125,0.75,0.0,30,2,1,0
511,51,0,2000,0.8125,0.75,0.0,30,2,2,0
512,51,0,2000,0.8125,0.75,0.0,30,2,3,0
513,51,0,2000,0.8125,0.75,0.0,30,2,4,0
514,51,0,2000,0.8125,0.75,0.0,30,2,5,0
515,51,0,2000,0.8125,0.75,0.0,30,2,6,0
516,51,0,2000,0.8125,0.75,0.0,30,2,7,0
517,51,0,2000,0.8125,0.75,0.0,30,2,8,0
518,51,0,2000,0.8125,0.75,0.0,30,2,9,0
519,51,0,2000,0.8125,0.75,0.0,30,2,10,0
520,52,0,2000,0.8125,0.75,0.75,30,1,1,0
521,52,0,2000,0.8125,0.75,0.75,30,1,2,0
522,52,0,2000,0.8125,0.75,0.75,30,1,3,0
523,52,0,2000,0.8125,0.75,0.75,30,1,4,0
524,52,0,2000,0.8125,0.75,0.75,30,1,5,0
525,52,0,2000,0.8125,0.75,0.75,30,1,6,2
526,52,0,2000,0.8125,0.75,0.75,30,1,7,0
527,52,0,2000,0.8125,0.75,0.75,30,1,8,0
528,52,0,2000,0.8125,0.75,0.75,30,1,9,0
529,52,0,2000,0.8125,0.75,0.75,30,1,10,0
530,53,0,2000,0.8125,0.75,0.75,30,2,1,0
531,53,0,2000,0.8125,0.75,0.75,30,2,2,0
532,53,0,2000,0.8125,0.75,0.75,30,2,3,0
533,53,0,2000,0.8125,0.75,0.75,30,2,4,0
534,53,0,2000,0.8125,0.75,0.75,30,2,5,0
535,53,0,2000,0.8125,0.75,0.75,30,2,6,0
536,53,0,2000,0.8125,0.75,0.75,30,2,7,0
537,53,0,2000,0.8125,0.75,0.75,30,2,8,0
538,53,0,2000,0.8125,0.75,0.75,30,2,9,0
539,53,0,2000,0.8125,0.75,0.75,30,2,10,0
540,54,0,2000,0.8125,0.75,1.5,30,1,1,0
541,54,0,2000,0.8125,0.75,1.5,30,1,2,0
542,54,0,2000,0.8125,0.75,1.5,30,1,3,0
543,54,0,2000,0.8125,0.75,1.5,30,1,4,0
544,54,0,2000,0.8125,0.75,1.5,30,1,5,3
545,54,0,2000,0.8125,0.75,1.5,30,1,6,0
546,54,0,2000,0.8125,0.75,1.5,30,1,7,0
547,54,0,2000,0.8125,0.75,1.5,30,1,8,0
548,54,0,2000,0.8125,0.75,1.5,30,1,9,0
549,54,0,2000,0.8125,0.75,1.5,30,1,10,0
550,55,0,2000,0.8125,0.75,1.5,30,2,1,0
551,55,0,2000,0.8125,0.75,1.5,30,2,2,0
552,55,0,2000,0.8125,0.75,1.5,30,2,3,0
553,55,0,2000,0.8125,0.75,1.5,30,2,4,0
554,55,0,2000,0.8125,0.75,1.5,30,2,5,0
555,55,0,2000,0.8125,0.75,1.5,30,2,6,0
556,55,0,2000,0.8125,0.75,1.5,30,2,7,0
557,55,0,2000,0.8125,0.75,1.5,30,2,8,0
558,55,0,2000,0.8125,0.75,1.5,30,2,9,0
559,55,0,2000,0.8125,0.75,1.5,30,2,10,0
560,56,0,2000,0.8125,0.75,2.25,30,1,1,0
561,56,0,2000,0.8125,0.75,2.25,30,1,2,0
562,56,0,2000,0.8125,0.75,2.25,30,1,3,0
563,56,0,2000,0.8125,0.75,2.25,30,1,4,0
564,56,0,2000,0.8125,0.75,2.25,30,1,5,0
565,56,0,2000,0.8125,0.75,2.25,30,1,6,2
566,56,0,2000,0.8125,0.75,2.25,30,1,7,0
567,56,0,2000,0.8125,0.75,2.25,30,1,8,1
568,56,0,2000,0.8125,0.75,2.25,30,1,9,0
569,56,0,2000,0.8125,0.75,2.25,30,1,10,0
570,57,0,2000,0.8125,0.75,2.25,30,2,1,0
571,57,0,2000,0.8125,0.75,2.25,30,2,2,0
572,57,0,2000,0.8125,0.75,2.25,30,2,3,0
573,57,0,2000,0.8125,0.75,2.25,30,2,4,0
574,57,0,2000,0.8125,0.75,2.25,30,2,5,0
575,57,0,2000,0.8125,0.75,2.25,30,2,6,0
576,57,0,2000,0.8125,0.75,2.25,30,2,7,0
577,57,0,2000,0.8125,0.75,2.25,30,2,8,0
578,57,0,2000,0.8125,0.75,2.25,30,2,9,0
579,57,0,2000,0.8125,0.75,2.25,30,2,10,0
580,58,0,2000,0.8125,0.75,3.0,30,1,1,0
581,58,0,2000,0.8125,0.75,3.0,30,1,2,0
582,58,0,2000,0.8125,0.75,3.0,30,1,3,0
583,58,0,2000,0.8125,0.75,3.0,30,1,4,0
584,58,0,2000,0.8125,0.75,3.0,30,1,5,0
585,58,0,2000,0.8125,0.75,3.0,30,1,6,1
586,58,0,2000,0.8125,0.75,3.0,30,1,7,0
587,58,0,2000,0.8125,0.75,3.0,30,1,8,1
588,58,0,2000,0.8125,0.75,3.0,30,1,9,0
589,58,0,2000,0.8125,0.75,3.0,30,1,10,0
590,59,0,2000,0.8125,0.75,3.0,30,2,1,0
591,59,0,2000,0.8125,0.75,3.0,30,2,2,0
592,59,0,2000,0.8125,0.75,3.0,30,2,3,0
593,59,0,2000,0.8125,0.75,3.0,30,2,4,0
594,59,0,2000,0.8125,0.75,3.0,30,2,5,0
595,59,0,2000,0.8125,0.75,3.0,30,2,6,0
596,59,0,2000,0.8125,0.75,3.0,30,2,7,0
597,59,0,2000,0.8125,0.75,3.0,30,2,8,0
598,59,0,2000,0.8125,0.75,3.0,30,2,9,0
599,59,0,2000,0.8125,0.75,3.0,30,2,10,0
600,60,0,2000,0.8125,0.8125,0.0,30,1,1,0
601,60,0,2000,0.8125,0.8125,0.0,30,1,2,0
602,60,0,2000,0.8125,0.8125,0.0,30,1,3,0
603,60,0,2000,0.8125,0.8125,0.0,30,1,4,0
604,60,0,2000,0.8125,0.8125,0.0,30,1,5,0
605,60,0,2000,0.8125,0.8125,0.0,30,1,6,1
606,60,0,2000,0.8125,0.8125,0.0,30,1,7,0
607,60,0,2000,0.8125,0.8125,0.0,30,1,8,0
608,60,0,2000,0.8125,0.8125,0.0,30,1,9,0
609,60,0,2000,0.8125,0.8125,0.0,30,1,10,0
610,61,0,2000,0.8125,0.8125,0.0,30,2,1,0
611,61,0,2000,0.8125,0.8125,0.0,30,2,2,0
612,61,0,2000,0.8125,0.8125,0.0,30,2,3,0
613,61,0,2000,0.8125,0.8125,0.0,30,2,4,0
614,61,0,2000,0.8125,0.8125,0.0,30,2,5,0
615,61,0,2000,0.8125,0.8125,0.0,30,2,6,0
616,61,0,2000,0.8125,0.8125,0.0,30,2,7,0
617,61,0,2000,0.8125,0.8125,0.0,30,2,8,0
618,61,0,2000,0.8125,0.8125,0.0,30,2,9,0
619,61,0,2000,0.8125,0.8125,0.0,30,2,10,0
620,62,0,2000,0.8125,0.8125,0.75,30,1,1,0
621,62,0,2000,0.8125,0.8125,0.75,30,1,2,0
622,62,0,2000,0.8125,0.8125,0.75,30,1,3,0
623,62,0,2000,0.8125,0.8125,0.75,30,1,4,0
624,62,0,2000,0.8125,0.8125,0.75,30,1,5,0
625,62,0,2000,0.8125,0.8125,0.75,30,1,6,2
626,62,0,2000,0.8125,0.8125,0.75,30,1,7,0
627,62,0,2000,0.8125,0.8125,0.75,30,1,8,0
628,62,0,2000,0.8125,0.8125,0.75,30,1,9,0
629,62,0,2000,0.8125,0.8125,0.75,30,1,10,0
630,63,0,2000,0.8125,0.8125,0.75,30,2,1,0
631,63,0,2000,0.8125,0.8125,0.75,30,2,2,0
632,63,0,2000,0.8125,0.8125,0.75,30,2,3,0
633,63,0,2000,0.8125,0.8125,0.75,30,2,4,0
634,63,0,2000,0.8125,0.8125,0.75,30,2,5,0
635,63,0,2000,0.8125,0.8125,0.75,30,2,6,0
636,63,0,2000,0.8125,0.8125,0.75,30,2,7,0
637,63,0,2000,0.8125,0.8125,0.75,30,2,8,0
638,63,0,2000,0.8125,0.8125,0.75,30,2,9,0
639,63,0,2000,0.8125,0.8125,0.75,30,2,10,0
640,64,0,2000,0.8125,0.8125,1.5,30,1,1,0
641,64,0,2000,0.8125,0.8125,1.5,30,1,2,0
642,64,0,2000,0.8125,0.8125,1.5,30,1,3,0
643,64,0,2000,0.8125,0.8125,1.5,30,1,4,0
644,64,0,2000,0.8125,0.8125,1.5,30,1,5,3
645,64,0,2000,0.8125,0.8125,1.5,30,1,6,0
646,64,0,2000,0.8125,0.8125,1.5,30,1,7,0
647,64,0,2000,0.8125,0.8125,1.5,30,1,8,0
648,64,0,2000,0.8125,0.8125,1.5,30,1,9,0
649,64,0,2000,0.8125,0.8125,1.5,30,1,10,0
650,65,0,2000,0.8125,0.8125,1.5,30,2,1,0
651,65,0,2000,0.8125,0.8125,1.5,30,2,2,0
652,65,0,2000,0.8125,0.8125,1.5,30,2,3,0
653,65,0,2000,0.8125,0.8125,1.5,30,2,4,0
654,65,0,2000,0.8125,0.8125,1.5,30,2,5,0
655,65,0,2000,0.8125,0.8125,1.5,30,2,6,0
656,65,0,2000,0.8125,0.8125,1.5,30,2,7,0
657,65,0,2000,0.8125,0.8125,1.5,30,2,8,0
658,65,0,2000,0.8125,0.8125,1.5,30,2,9,0
659,65,0,2000,0.8125,0.8125,1.5,30,2,10,0
660,66,0,2000,0.8125,0.8125,2.25,30,1,1,0
661,66,0,2000,0.8125,0.8125,2.25,30,1,2,0
662,66,0,2000,0.8125,0.8125,2.25,30,1,3,0
663,66,0,2000,0.8125,0.8125,2.25,30,1,4,0
664,66,0,2000,0.8125,0.8125,2.25,30,1,5,0
665,66,0,2000,0.8125,0.8125,2.25,30,1,6,2
666,66,0,2000,0.8125,0.8125,2.25,30,1,7,0
667,66,0,2000,0.8125,0.8125,2.25,30,1,8,1
668,66,0,2000,0.8125,0.8125,2.25,30,1,9,0
669,66,0,2000,0.8125,0.8125,2.25,30,1,10,0
670,67,0,2000,0.8125,0.8125,2.25,30,2,1,0
671,67,0,2000,0.8125,0.8125,2.25,30,2,2,0
672,67,0,2000,0.8125,0.8125,2.25,30,2,3,0
673,67,0,2000,0.8125,0.8125,2.25,30,2,4,0
674,67,0,2000,0.8125,0.8125,2.25,30,2,5,0
675,67,0,2000,0.8125,0.8125,2.25,30,2,6,0
676,67,0,2000,0.8125,0.8125,2.25,30,2,7,0
677,67,0,2000,0.8125,0.8125,2.25,30,2,8,0
678,67,0,2000,0.8125,0.8125,2.25,30,2,9,0
679,67,0,2000,0.8125,0.8125,2.25,30,2,10,0
680,68,0,2000,0.8125,0.8125,3.0,30,1,1,0
681,68,0,2000,0.8125,0.8125,3.0,30,1,2,0
682,68,0,2000,0.8125,0.8125,3.0,30,1,3,0
683,68,0,2000,0.8125,0.8125,3.0,30,1,4,0
684,68,0,2000,0.8125,0.8125,3.0,30,1,5,0
685,68,0,2000,0.8125,0.8125,3.0,30,1,6,1
686,68,0,2000,0.8125,0.8125,3.0,30,1,7,0
687,68,0,2000,0.8125,0.8125,3.0,30,1,8,1
688,68,0,2000,0.8125,0.8125,3.0,30,1,9,0
689,68,0,2000,0.8125,0.8125,3.0,30,1,10,0
690,69,0,2000,0.8125,0.8125,3.0,30,2,1,0
691,69,0,2000,0.8125,0.8125,3.0,30,2,2,0
692,69,0,2000,0.8125,0.8125,3.0,30,2,3,0
693,69,0,2000,0.8125,0.8125,3.0,30,2,4,0
694,69,0,2000,0.8125,0.8125,3.0,30,2,5,0
695,69,0,2000,0.8125,0.8125,3.0,30,2,6,0
696,69,0,2000,0.8125,0.8125,3.0,30,2,7,0
697,69,0,2000,0.8125,0.8125,3.0,30,2,8,0
698,69,0,2000,0.8125,0.8125,3.0,30,2,9,0
699,69,0,2000,0.8125,0.8125,3.0,30,2,10,0
700,70,0,2000,0.8125,0.875,0.0,30,1,1,0
701,70,0,2000,0.8125,0.875,0.0,30,1,2,0
702,70,0,2000,0.8125,0.875,0.0,30,1,3,0
703,70,0,2000,0.8125,0.875,0.0,30,1,4,0
704,70,0,2000,0.8125,0.875,0.0,30,1,5,0
705,70,0,2000,0.8125,0.875,0.0,30,1,6,1
706,70,0,2000,0.8125,0.875,0.0,30,1,7,0
707,70,0,2000,0.8125,0.875,0.0,30,1,8,0
708,70,0,2000,0.8125,0.875,0.0,30,1,9,0
709,70,0,2000,0.8125,0.875,0.0,30,1,10,0
710,71,0,2000,0.8125,0.875,0.0,30,2,1,0
711,71,0,2000,0.8125,0.875,0.0,30,2,2,0
712,71,0,2000,0.8125,0.875,0.0,30,2,3,0
713,71,0,2000,0.8125,0.875,0.0,30,2,4,0
714,71,0,2000,0.8125,0.875,0.0,30,2,5,0
715,71,0,2000,0.8125,0.875,0.0,30,2,6,0
716,71,0,2000,0.8125,0.875,0.0,30,2,7,0
717,71,0,2000,0.8125,0.875,0.0,30,2,8,0
718,71,0,2000,0.8125,0.875,0.0,30,2,9,0
719,71,0,2000,0.8125,0.875,0.0,30,2,10,0
720,72,0,2000,0.8125,0.875,0.75,30,1,1,0
721,72,0,2000,0.8125,0.875,0.75,30,1,2,0
722,72,0,2000,0.8125,0.875,0.75,30,1,3,0
723,72,0,2000,0.8125,0.875,0.75,30,1,4,0
724,72,0,2000,0.8125,0.875,0.75,30,1,5,0
725,72,0,2000,0.8125,0.875,0.75,30,1,6,2
726,72,0,2000,0.8125,0.875,0.75,30,1,7,0
727,72,0,2000,0.8125,0.875,0.75,30,1,8,0
728,72,0,2000,0.8125,0.875,0.75,30,1,9,0
729,72,0,2000,0.8125,0.875,0.75,30,1,10,0
730,74,0,2000,0.8125,0.875,1.5,30,1,1,0
731,74,0,2000,0.8125,0.875,1.5,30,1,2,0
732,74,0,2000,0.8125,0.875,1.5,30,1,3,0
733,74,0,2000,0.8125,0.875,1.5,30,1,4,0
734,74,0,2000,0.8125,0.875,1.5,30,1,5,3
735,74,0,2000,0.8125,0.875,1.5,30,1,6,0
736,74,0,2000,0.8125,0.875,1.5,30,1,7,0
737,74,0,2000,0.8125,0.875,1.5,30,1,8,0
738,74,0,2000,0.8125,0.875,1.5,30,1,9,0
739,74,0,2000,0.8125,0.875,1.5,30,1,10,0
740,73,0,2000,0.8125,0.875,0.75,30,2,1,0
741,73,0,2000,0.8125,0.875,0.75,30,2,2,0
742,73,0,2000,0.8125,0.875,0.75,30,2,3,0
743,73,0,2000,0.8125,0.875,0.75,30,2,4,0
744,73,0,2000,0.8125,0.875,0.75,30,2,5,0
745,73,0,2000,0.8125,0.875,0.75,30,2,6,0
746,73,0,2000,0.8125,0.875,0.75,30,2,7,0
747,73,0,2000,0.8125,0.875,0.75,30,2,8,0
748,73,0,2000,0.8125,0.875,0.75,30,2,9,0
749,73,0,2000,0.8125,0.875,0.75,30,2,10,0
750,75,0,2000,0.8125,0.875,1.5,30,2,1,0
751,75,0,2000,0.8125,0.875,1.5,30,2,2,0
752,75,0,2000,0.8125,0.875,1.5,30,2,3,0
753,75,0,2000,0.8125,0.875,1.5,30,2,4,0
754,75,0,2000,0.8125,0.875,1.5,30,2,5,0
755,75,0,2000,0.8125,0.875,1.5,30,2,6,0
756,75,0,2000,0.8125,0.875,1.5,30,2,7,0
757,75,0,2000,0.8125,0.875,1.5,30,2,8,0
758,75,0,2000,0.8125,0.875,1.5,30,2,9,0
759,75,0,2000,0.8125,0.875,1.5,30,2,10,0
760,76,0,2000,0.8125,0.875,2.25,30,1,1,0
761,76,0,2000,0.8125,0.875,2.25,30,1,2,0
762,76,0,2000,0.8125,0.875,2.25,30,1,3,0
763,76,0,2000,0.8125,0.875,2.25,30,1,4,0
764,76,0,2000,0.8125,0.875,2.25,30,1,5,0
765,76,0,2000,0.8125,0.875,2.25,30,1,6,2
766,76,0,2000,0.8125,0.875,2.25,30,1,7,0
767,76,0,2000,0.8125,0.875,2.25,30,1,8,1
768,76,0,2000,0.8125,0.875,2.25,30,1,9,0
769,76,0,2000,0.8125,0.875,2.25,30,1,10,0
770,77,0,2000,0.8125,0.875,2.25,30,2,1,0
771,77,0,2000,0.8125,0.875,2.25,30,2,2,0
772,77,0,2000,0.8125,0.875,2.25,30,2,3,0
773,77,0,2000,0.8125,0.875,2.25,30,2,4,0
774,77,0,2000,0.8125,0.875,2.25,30,2,5,0
775,77,0,2000,0.8125,0.875,2.25,30,2,6,0
776,77,0,2000,0.8125,0.875,2.25,30,2,7,0
777,77,0,2000,0.8125,0.875,2.25,30,2,8,0
778,77,0,2000,0.8125,0.875,2.25,30,2,9,0
779,77,0,2000,0.8125,0.875,2.25,30,2,10,0
780,78,0,2000,0.8125,0.875,3.0,30,1,1,0
781,78,0,2000,0.8125,0.875,3.0,30,1,2,0
782,78,0,2000,0.8125,0.875,3.0,30,1,3,0
783,78,0,2000,0.8125,0.875,3.0,30,1,4,0
784,78,0,2000,0.8125,0.875,3.0,30,1,5,0
785,78,0,2000,0.8125,0.875,3.0,30,1,6,1
786,78,0,2000,0.8125,0.875,3.0,30,1,7,0
787,78,0,2000,0.8125,0.875,3.0,30,1,8,1
788,78,0,2000,0.8125,0.875,3.0,30,1,9,0
789,78,0,2000,0.8125,0.875,3.0,30,1,10,0
790,81,0,2000,0.8125,0.9375,0.0,30,2,1,0
791,81,0,2000,0.8125,0.9375,0.0,30,2,2,0
792,81,0,2000,0.8125,0.9375,0.0,30,2,3,0
793,81,0,2000,0.8125,0.9375,0.0,30,2,4,0
794,81,0,2000,0.8125,0.9375,0.0,30,2,5,0
795,81,0,2000,0.8125,0.9375,0.0,30,2,6,0
796,81,0,2000,0.8125,0.9375,0.0,30,2,7,0
797,81,0,2000,0.8125,0.9375,0.0,30,2,8,0
798,81,0,2000,0.8125,0.9375,0.0,30,2,9,0
799,81,0,2000,0.8125,0.9375,0.0,30,2,10,0
800,79,0,2000,0.8125,0.875,3.0,30,2,1,0
801,79,0,2000,0.8125,0.875,3.0,30,2,2,0
802,79,0,2000,0.8125,0.875,3.0,30,2,3,0
803,79,0,2000,0.8125,0.875,3.0,30,2,4,0
804,79,0,2000,0.8125,0.875,3.0,30,2,5,0
805,79,0,2000,0.8125,0.875,3.0,30,2,6,0
806,79,0,2000,0.8125,0.875,3.0,30,2,7,0
807,79,0,2000,0.8125,0.875,3.0,30,2,8,0
808,79,0,2000,0.8125,0.875,3.0,30,2,9,0
809,79,0,2000,0.8125,0.875,3.0,30,2,10,0
810,80,0,2000,0.8125,0.9375,0.0,30,1,1,0
811,80,0,2000,0.8125,0.9375,0.0,30,1,2,0
812,80,0,2000,0.8125,0.9375,0.0,30,1,3,0
813,80,0,2000,0.8125,0.9375,0.0,30,1,4,0
814,80,0,2000,0.8125,0.9375,0.0,30,1,5,0
815,80,0,2000,0.8125,0.9375,0.0,30,1,6,1
816,80,0,2000,0.8125,0.9375,0.0,30,1,7,0
817,80,0,2000,0.8125,0.9375,0.0,30,1,8,0
818,80,0,2000,0.8125,0.9375,0.0,30,1,9,0
819,80,0,2000,0.8125,0.9375,0.0,30,1,10,0
820,83,0,2000,0.8125,0.9375,0.75,30,2,1,0
821,83,0,2000,0.8125,0.9375,0.75,30,2,2,0
822,83,0,2000,0.8125,0.9375,0.75,30,2,3,0
823,83,0,2000,0.8125,0.9375,0.75,30,2,4,0
824,83,0,2000,0.8125,0.9375,0.75,30,2,5,0
825,83,0,2000,0.8125,0.9375,0.75,30,2,6,0
826,83,0,2000,0.8125,0.9375,0.75,30,2,7,0
827,83,0,2000,0.8125,0.9375,0.75,30,2,8,0
828,83,0,2000,0.8125,0.9375,0.75,30,2,9,0
829,83,0,2000,0.8125,0.9375,0.75,30,2,10,0
830,82,0,2000,0.8125,0.9375,0.75,30,1,1,0
831,82,0,2000,0.8125,0.9375,0.75,30,1,2,0
832,82,0,2000,0.8125,0.9375,0.75,30,1,3,0
833,82,0,2000,0.8125,0.9375,0.75,30,1,4,0
834,82,0,2000,0.8125,0.9375,0.75,30,1,5,0
835,82,0,2000,0.8125,0.9375,0.75,30,1,6,2
836,82,0,2000,0.8125,0.9375,0.75,30,1,7,0
837,82,0,2000,0.8125,0.9375,0.75,30,1,8,0
838,82,0,2000,0.8125,0.9375,0.75,30,1,9,0
839,82,0,2000,0.8125,0.9375,0.75,30,1,10,0
840,84,0,2000,0.8125,0.9375,1.5,30,1,1,0
841,84,0,2000,0.8125,0.9375,1.5,30,1,2,0
842,84,0,2000,0.8125,0.9375,1.5,30,1,3,0
843,84,0,2000,0.8125,0.9375,1.5,30,1,4,0
844,84,0,2000,0.8125,0.9375,1.5,30,1,5,3
845,84,0,2000,0.8125,0.9375,1.5,30,1,6,0
846,84,0,2000,0.8125,0.9375,1.5,30,1,7,0
847,84,0,2000,0.8125,0.9375,1.5,30,1,8,0
848,84,0,2000,0.8125,0.9375,1.5,30,1,9,0
849,84,0,2000,0.8125,0.9375,1.5,30,1,10,0
850,87,0,2000,0.8125,0.9375,2.25,30,2,1,0
851,87,0,2000,0.8125,0.9375,2.25,30,2,2,0
852,87,0,2000,0.8125,0.9375,2.25,30,2,3,0
853,87,0,2000,0.8125,0.9375,2.25,30,2,4,0
854,87,0,2000,0.8125,0.9375,2.25,30,2,5,0
855,87,0,2000,0.8125,0.9375,2.25,30,2,6,0
856,87,0,2000,0.8125,0.9375,2.25,30,2,7,0
857,87,0,2000,0.8125,0.9375,2.25,30,2,8,0
858,87,0,2000,0.8125,0.9375,2.25,30,2,9,0
859,87,0,2000,0.8125,0.9375,2.25,30,2,10,0
860,86,0,2000,0.8125,0.9375,2.25,30,1,1,0
861,86,0,2000,0.8125,0.9375,2.25,30,1,2,0
862,86,0,2000,0.8125,0.9375,2.25,30,1,3,0
863,86,0,2000,0.8125,0.9375,2.25,30,1,4,0
864,86,0,2000,0.8125,0.9375,2.25,30,1,5,0
865,86,0,2000,0.8125,0.9375,2.25,30,1,6,2
866,86,0,2000,0.8125,0.9375,2.25,30,1,7,0
867,86,0,2000,0.8125,0.9375,2.25,30,1,8,1
868,86,0,2000,0.8125,0.9375,2.25,30,1,9,0
869,86,0,2000,0.8125,0.9375,2.25,30,1,10,0
870,85,0,2000,0.8125,0.9375,1.5,30,2,1,0
871,85,0,2000,0.8125,0.9375,1.5,30,2,2,0
872,85,0,2000,0.8125,0.9375,1.5,30,2,3,0
873,85,0,2000,0.8125,0.9375,1.5,30,2,4,0
874,85,0,2000,0.8125,0.9375,1.5,30,2,5,0
875,85,0,2000,0.8125,0.9375,1.5,30,2,6,0
876,85,0,2000,0.8125,0.9375,1.5,30,2,7,0
877,85,0,2000,0.8125,0.9375,1.5,30,2,8,0
878,85,0,2000,0.8125,0.9375,1.5,30,2,9,0
879,85,0,2000,0.8125,0.9375,1.5,30,2,10,0
880,88,0,2000,0.8125,0.9375,3.0,30,1,1,0
881,88,0,2000,0.8125,0.9375,3.0,30,1,2,0
882,88,0,2000,0.8125,0.9375,3.0,30,1,3,0
883,88,0,2000,0.8125,0.9375,3.0,30,1,4,0
884,88,0,2000,0.8125,0.9375,3.0,30,1,5,0
885,88,0,2000,0.8125,0.9375,3.0,30,1,6,1
886,88,0,2000,0.8125,0.9375,3.0,30,1,7,0
887,88,0,2000,0.8125,0.9375,3.0,30,1,8,1
888,88,0,2000,0.8125,0.9375,3.0,30,1,9,0
889,88,0,2000,0.8125,0.9375,3.0,30,1,10,0
890,89,0,2000,0.8125,0.9375,3.0,30,2,1,0
891,89,0,2000,0.8125,0.9375,3.0,30,2,2,0
892,89,0,2000,0.8125,0.9375,3.0,30,2,3,0
893,89,0,2000,0.8125,0.9375,3.0,30,2,4,0
894,89,0,2000,0.8125,0.9375,3.0,30,2,5,0
895,89,0,2000,0.8125,0.9375,3.0,30,2,6,0
896,89,0,2000,0.8125,0.9375,3.0,30,2,7,0
897,89,0,2000,0.8125,0.9375,3.0,30,2,8,0
898,89,0,2000,0.8125,0.9375,3.0,30,2,9,0
899,89,0,2000,0.8125,0.9375,3.0,30,2,10,0
900,90,0,2000,0.8125,1.0,0.0,30,1,1,0
901,90,0,2000,0.8125,1.0,0.0,30,1,2,0
902,90,0,2000,0.8125,1.0,0.0,30,1,3,0
903,90,0,2000,0.8125,1.0,0.0,30,1,4,0
904,90,0,2000,0.8125,1.0,0.0,30,1,5,986
905,90,0,2000,0.8125,1.0,0.0,30,1,6,983
906,90,0,2000,0.8125,1.0,0.0,30,1,7,0
907,90,0,2000,0.8125,1.0,0.0,30,1,8,0
908,90,0,2000,0.8125,1.0,0.0,30,1,9,0
909,90,0,2000,0.8125,1.0,0.0,30,1,10,0
910,91,0,2000,0.8125,1.0,0.0,30,2,1,0
911,91,0,2000,0.8125,1.0,0.0,30,2,2,0
912,91,0,2000,0.8125,1.0,0.0,30,2,3,0
913,91,0,2000,0.8125,1.0,0.0,30,2,4,0
914,91,0,2000,0.8125,1.0,0.0,30,2,5,0
915,91,0,2000,0.8125,1.0,0.0,30,2,6,0
916,91,0,2000,0.8125,1.0,0.0,30,2,7,0
917,91,0,2000,0.8125,1.0,0.0,30,2,8,0
918,91,0,2000,0.8125,1.0,0.0,30,2,9,0
919,91,0,2000,0.8125,1.0,0.0,30,2,10,0
920,92,0,2000,0.8125,1.0,0.75,30,1,1,0
921,92,0,2000,0.8125,1.0,0.75,30,1,2,0
922,92,0,2000,0.8125,1.0,0.75,30,1,3,0
923,92,0,2000,0.8125,1.0,0.75,30,1,4,0
924,92,0,2000,0.8125,1.0,0.75,30,1,5,0
925,92,0,2000,0.8125,1.0,0.75,30,1,6,2
926,92,0,2000,0.8125,1.0,0.75,30,1,7,0
927,92,0,2000,0.8125,1.0,0.75,30,1,8,0
